Id;Label
Southwest_Airlines;Southwest_Airlines
United_Airlines;United_Airlines
CommuteAir;CommuteAir
Envoy_Air;Envoy_Air
Republic_Airways;Republic_Airways
Advanced_Air;Advanced_Air
Air_Flamenco;Air_Flamenco
Aleutian_Airways;Aleutian_Airways
Boutique_Air;Boutique_Air
Contour_Airlines;Contour_Airlines
Kenmore_Air;Kenmore_Air
Reliant_Air;Reliant_Air
Surf_Air;Surf_Air
Warbelow%27s_Air_Ventures;Warbelow%27s_Air_Ventures
Wright_Air_Service;Wright_Air_Service
Amazon_Air;Amazon_Air
Amerijet_International;Amerijet_International
Atlas_Air;Atlas_Air
Baron_Aviation_Services;Baron_Aviation_Services
Castle_Aviation;Castle_Aviation
Lynden_Air_Cargo;Lynden_Air_Cargo
Martinaire;Martinaire
Northern_Air_Cargo;Northern_Air_Cargo
Royal_Air_Freight;Royal_Air_Freight
Sky_Lease_Cargo;Sky_Lease_Cargo
USA_Jet_Airlines;USA_Jet_Airlines
Western_Global_Airlines;Western_Global_Airlines
Alerion_Aviation;Alerion_Aviation
Choice_Airways;Choice_Airways
Talkeetna_Air_Taxi;Talkeetna_Air_Taxi
Wheels_Up;Wheels_Up
World_Atlantic_Airlines;World_Atlantic_Airlines
Air_taxi;Air_taxi
AirMed_International;AirMed_International
Boston_MedFlight;Boston_MedFlight
Life_Flight_Network;Life_Flight_Network
Lifestar;Lifestar
Petroleum_Helicopters_International;Petroleum_Helicopters_International
Janet_(airline);Janet_(airline)
Patriot_Express;Patriot_Express
List_of_airline_holding_companies;List_of_airline_holding_companies
Defense_strategy_(computing);Defense_strategy_(computing)
Microkernel;Microkernel
Honeypot_(computing);Honeypot_(computing)
Data-centric_security;Data-centric_security
CAPTCHA;CAPTCHA
Denial-of-service_attack;Denial-of-service_attack
Social_networking;Social_networking
Small-world_network;Small-world_network
Clique_(graph_theory);Clique_(graph_theory)
Metrics_(networking);Metrics_(networking)
Social_science;Social_science
Biology;Biology
Chaos_theory;Chaos_theory
Telecommunications;Telecommunications
Interdisciplinary;Interdisciplinary
Evolutionary_linguistics;Evolutionary_linguistics
Consumer_behaviour;Consumer_behaviour
Social_media;Social_media
ArXiv_(identifier);ArXiv_(identifier)
List_of_virtual_communities_with_more_than_1_million_users;List_of_virtual_communities_with_more_than_1_million_users
Viral_phenomenon;Viral_phenomenon
Social_profiling;Social_profiling
Education;Education
Science_and_technology_studies;Science_and_technology_studies
ANobii;ANobii
Ask.fm;Ask.fm
Bondee;Bondee
Cyworld;Cyworld
Diaspora_(social_network);Diaspora_(social_network)
Douban;Douban
Draugiem.lv;Draugiem.lv
Hive_Social;Hive_Social
Huddles_(app);Huddles_(app)
Kuaishou;Kuaishou
Kumu_(social_network);Kumu_(social_network)
MeWe;MeWe
Micro.blog;Micro.blog
Myspace;Myspace
My_World@Mail.Ru;My_World@Mail.Ru
Peach_(social_network);Peach_(social_network)
Readgeek;Readgeek
Tinder_(app);Tinder_(app)
VK_(service);VK_(service)
Xiaohongshu;Xiaohongshu
LinkedIn;LinkedIn
Moodle;Moodle
ResearchGate;ResearchGate
XING;XING
Bolt_(website);Bolt_(website)
BranchOut;BranchOut
EConozco;EConozco
Eyegroove;Eyegroove
Friends_Reunited;Friends_Reunited
Google_Buzz;Google_Buzz
Google_Currents_(social_app);Google_Currents_(social_app)
Hello_(social_network);Hello_(social_network)
Heello;Heello
Highlight_(application);Highlight_(application)
Hyves;Hyves
ITunes_Ping;ITunes_Ping
MixBit;MixBit
Mobli;Mobli
Mugshot_(website);Mugshot_(website)
Netlog;Netlog
Pownce;Pownce
So.cl;So.cl
StudiVZ;StudiVZ
Talkbits;Talkbits
Tribe.net;Tribe.net
Tout_(company);Tout_(company)
Tvtag;Tvtag
Windows_Live_Spaces;Windows_Live_Spaces
Yahoo!_Meme;Yahoo!_Meme
White-label_product;White-label_product
Web_2.0_Suicide_Machine;Web_2.0_Suicide_Machine
Cybersectarianism;Cybersectarianism
Open-access_poll;Open-access_poll
ActivityPub;ActivityPub
Distributed_Social_Networking_Protocol;Distributed_Social_Networking_Protocol
OpenSocial;OpenSocial
OStatus;OStatus
Pump.io;Pump.io
Conflation;Conflation
Ambiguity;Ambiguity
Equivocation;Equivocation
Tabloid_journalism;Tabloid_journalism
Wayne_State_University;Wayne_State_University
Geographic_coordinate_system;Geographic_coordinate_system
African_Americans;African_Americans
Public_broadcasting;Public_broadcasting
Equitable_servitude;Equitable_servitude
Personal_property;Personal_property
Real_property;Real_property
Gift_(law);Gift_(law)
Discovery_doctrine;Discovery_doctrine
Accession_(property_law);Accession_(property_law)
Lost,_mislaid,_and_abandoned_property;Lost,_mislaid,_and_abandoned_property
Fee_tail;Fee_tail
Remainder_(law);Remainder_(law)
Condominium_(living_space);Condominium_(living_space)
Estoppel_by_deed;Estoppel_by_deed
Quitclaim;Quitclaim
Equitable_conversion;Equitable_conversion
Restraint_on_alienation;Restraint_on_alienation
Rule_against_perpetuities;Rule_against_perpetuities
Fixture_(property_law);Fixture_(property_law)
Practicing_without_a_license;Practicing_without_a_license
Water_right;Water_right
Prior-appropriation_water_rights;Prior-appropriation_water_rights
Lateral_and_subjacent_support;Lateral_and_subjacent_support
Nemo_dat_quod_non_habet;Nemo_dat_quod_non_habet
Laches_(equity);Laches_(equity)
First-price_sealed-bid_auction;First-price_sealed-bid_auction
Common_value_auction;Common_value_auction
Dutch_auction;Dutch_auction
English_auction;English_auction
French_auction;French_auction
Multi-attribute_auction;Multi-attribute_auction
Single-price_auction;Single-price_auction
Traffic-light_auction;Traffic-light_auction
Bidding;Bidding
Auction_sniping;Auction_sniping
Suicide_bidding;Suicide_bidding
Charity_auction;Charity_auction
Player_auction;Player_auction
Probability;Probability
Social_Security_Administration;Social_Security_Administration
Market_research;Market_research
Routledge;Routledge
The_Age;The_Age
Chequebook_journalism;Chequebook_journalism
Catch_and_kill;Catch_and_kill
Disinformation;Disinformation
Media_culture;Media_culture
24-hour_news_cycle;24-hour_news_cycle
Electronic_media;Electronic_media
American_Dream;American_Dream
Spin_(propaganda);Spin_(propaganda)
Cult_of_personality;Cult_of_personality
Framing_(social_sciences);Framing_(social_sciences)
Narcotizing_dysfunction;Narcotizing_dysfunction
Managing_the_news;Managing_the_news
Boycott;Boycott
Cancel_culture;Cancel_culture
Influence_of_mass_media;Influence_of_mass_media
Anonymity;Anonymity
Concentration_of_media_ownership;Concentration_of_media_ownership
Obfuscation;Obfuscation
Activism;Activism
Guerrilla_communication;Guerrilla_communication
Internet_activism;Internet_activism
Infomercial;Infomercial
Testimonial;Testimonial
Broadcast_law;Broadcast_law
Burning_of_books_and_burying_of_scholars;Burning_of_books_and_burying_of_scholars
Euphemism;Euphemism
Fakelore;Fakelore
False_document;False_document
Firehose_of_falsehood;Firehose_of_falsehood
Racial_hoax;Racial_hoax
Virus_hoax;Virus_hoax
Loyalty_marketing;Loyalty_marketing
Word-of-mouth_marketing;Word-of-mouth_marketing
Attack_ad;Attack_ad
Negative_campaigning;Negative_campaigning
National_myth;National_myth
Fifth_column;Fifth_column
Information_warfare;Information_warfare
Public_diplomacy;Public_diplomacy
Doublespeak;Doublespeak
Non-apology_apology;Non-apology_apology
Weasel_word;Weasel_word
Pricing;Pricing
Product_demonstration;Product_demonstration
Sales_promotion;Sales_promotion
Media_bias_in_the_United_States;Media_bias_in_the_United_States
Media_democracy;Media_democracy
Media_ecology;Media_ecology
Media_ethics;Media_ethics
Title_8_of_the_United_States_Code;Title_8_of_the_United_States_Code
Neil_Gorsuch;Neil_Gorsuch
Brett_Kavanaugh;Brett_Kavanaugh
American_Civil_Liberties_Union;American_Civil_Liberties_Union
Linda_Greenhouse;Linda_Greenhouse
SCOTUSblog;SCOTUSblog
CHILL;CHILL
Type_system;Type_system
Telecommunication;Telecommunication
COBOL;COBOL
ISO_2;ISO_2
A440_(pitch_standard);A440_(pitch_standard)
ISO_31;ISO_31
ISO_31-0;ISO_31-0
ISO_31-1;ISO_31-1
ISO_31-5;ISO_31-5
ISO_31-6;ISO_31-6
ISO_metric_screw_thread;ISO_metric_screw_thread
ISO_216;ISO_216
Equal-loudness_contour;Equal-loudness_contour
ISO_639-1;ISO_639-1
ISO_690;ISO_690
ISO_843;ISO_843
ISO_860;ISO_860
Longitudinal_redundancy_check;Longitudinal_redundancy_check
ALGOL_60;ALGOL_60
ISO_2015;ISO_2015
ISO_3166-1;ISO_3166-1
International_Standard_Recording_Code;International_Standard_Recording_Code
ISO_4157;ISO_4157
ISO_4217;ISO_4217
ISO_5426;ISO_5426
Accuracy_and_precision;Accuracy_and_precision
ISO_5775;ISO_5775
International_Securities_Identification_Number;International_Securities_Identification_Number
ISO_6346;ISO_6346
Pinyin;Pinyin
ISO_7637;ISO_7637
ISO_7736;ISO_7736
ISO_8601;ISO_8601
Computer_Graphics_Metafile;Computer_Graphics_Metafile
ISO_8691;ISO_8691
ASMO_449;ASMO_449
Salt_spray_test;Salt_spray_test
ISO_9241;ISO_9241
File_Allocation_Table;File_Allocation_Table
Fiber_Distributed_Data_Interface;Fiber_Distributed_Data_Interface
ISO_9362;ISO_9362
ANSI_C;ANSI_C
Full_BASIC;Full_BASIC
EXPRESS_(data_modeling_language);EXPRESS_(data_modeling_language)
ISO_10303-28;ISO_10303-28
Torx;Torx
International_Standard_Music_Number;International_Standard_Music_Number
ISO_11170;ISO_11170
MPEG-1;MPEG-1
ISO_13406-2;ISO_13406-2
ISO_13490;ISO_13490
International_Bank_Account_Number;International_Bank_Account_Number
ISLISP;ISLISP
ISO_14000;ISO_14000
MPEG-4;MPEG-4
Advanced_Video_Coding;Advanced_Video_Coding
MPEG-4_Part_11;MPEG-4_Part_11
ISO_14971;ISO_14971
ISO_15022;ISO_15022
Common_Criteria;Common_Criteria
Motion_JPEG_2000;Motion_JPEG_2000
International_Standard_Audiovisual_Number;International_Standard_Audiovisual_Number
ISO_15926;ISO_15926
Mixed_raster_content;Mixed_raster_content
Open_Virtualization_Format;Open_Virtualization_Format
COLLADA;COLLADA
Process_Specification_Language;Process_Specification_Language
ISO_19114;ISO_19114
Common_Object_Request_Broker_Architecture;Common_Object_Request_Broker_Architecture
Meta-Object_Facility;Meta-Object_Facility
ISO_19600;ISO_19600
ISO_20022;ISO_20022
ISO_21001;ISO_21001
International_Standard_Text_Code;International_Standard_Text_Code
JPEG_XS;JPEG_XS
ECMAScript_for_XML;ECMAScript_for_XML
MPEG-A;MPEG-A
MPEG-D;MPEG-D
Essential_Video_Coding;Essential_Video_Coding
ISO-TimeML;ISO-TimeML
MicroPDF417;MicroPDF417
OpenDocument;OpenDocument
Digital_object_identifier;Digital_object_identifier
PDF;PDF
ISO_37001;ISO_37001
Graph_Query_Language;Graph_Query_Language
Web_Content_Accessibility_Guidelines;Web_Content_Accessibility_Guidelines
ISO_45001;ISO_45001
ISO_55000;ISO_55000
ISO_56000;ISO_56000
RKM_code;RKM_code
IEC_60228;IEC_60228
IEC_60269;IEC_60269
IEEE_754;IEEE_754
IEC_60601;IEC_60601
IEC_61030;IEC_61030
IEC_61162;IEC_61162
IEC_61334;IEC_61334
IEC_61851;IEC_61851
IEC_61883;IEC_61883
Battery_nomenclature;Battery_nomenclature
IEC_62061;IEC_62061
EN_62262;EN_62262
USB;USB
Landmark_detection;Landmark_detection
Facial_recognition_system;Facial_recognition_system
Machine_learning;Machine_learning
Wavelet;Wavelet
Computer_vision;Computer_vision
Real-time_computing;Real-time_computing
Mathematical_morphology;Mathematical_morphology
3D_object_recognition;3D_object_recognition
Visual_hull;Visual_hull
Volumetric_capture;Volumetric_capture
Activity_recognition;Activity_recognition
Audio-visual_speech_recognition;Audio-visual_speech_recognition
Computer-aided_diagnosis;Computer-aided_diagnosis
Foreground_detection;Foreground_detection
Gesture_recognition;Gesture_recognition
Self-driving_car;Self-driving_car
Video_content_analysis;Video_content_analysis
Video_tracking;Video_tracking
Data_lake;Data_lake
Data_visualization;Data_visualization
Oracle_Cloud;Oracle_Cloud
Information_silo;Information_silo
Google_Cloud_Storage;Google_Cloud_Storage
Escrow;Escrow
Broker;Broker
Source_code;Source_code
Financial_institution;Financial_institution
Family_Educational_Rights_and_Privacy_Act;Family_Educational_Rights_and_Privacy_Act
Republican_Party_(United_States);Republican_Party_(United_States)
Patriot_Act;Patriot_Act
Code_of_Federal_Regulations;Code_of_Federal_Regulations
ProQuest_(identifier);ProQuest_(identifier)
Title_I_of_the_Patriot_Act;Title_I_of_the_Patriot_Act
Title_III_of_the_Patriot_Act;Title_III_of_the_Patriot_Act
Title_VII_of_the_Patriot_Act;Title_VII_of_the_Patriot_Act
Title_IX_of_the_Patriot_Act;Title_IX_of_the_Patriot_Act
History_of_the_Patriot_Act;History_of_the_Patriot_Act
Omnibus_Crime_Control_and_Safe_Streets_Act_of_1968;Omnibus_Crime_Control_and_Safe_Streets_Act_of_1968
Computer_Fraud_and_Abuse_Act;Computer_Fraud_and_Abuse_Act
Money_Laundering_Control_Act;Money_Laundering_Control_Act
Right_to_Financial_Privacy_Act;Right_to_Financial_Privacy_Act
Immigration_and_Nationality_Act_of_1952;Immigration_and_Nationality_Act_of_1952
John_Ashcroft;John_Ashcroft
Patrick_Leahy;Patrick_Leahy
Jon_Kyl;Jon_Kyl
Jay_Rockefeller;Jay_Rockefeller
Paul_Sarbanes;Paul_Sarbanes
Trent_Lott;Trent_Lott
Bernie_Sanders;Bernie_Sanders
Butch_Otter;Butch_Otter
United_States_Department_of_the_Treasury;United_States_Department_of_the_Treasury
Financial_Crimes_Enforcement_Network;Financial_Crimes_Enforcement_Network
Electronic_Frontier_Foundation;Electronic_Frontier_Foundation
Word2vec;Word2vec
Data_mining;Data_mining
Supervised_learning;Supervised_learning
Curriculum_learning;Curriculum_learning
Statistical_classification;Statistical_classification
Generative_model;Generative_model
Density_estimation;Density_estimation
Structured_prediction;Structured_prediction
Ensemble_learning;Ensemble_learning
K-means_clustering;K-means_clustering
Expectation%E2%80%93maximization_algorithm;Expectation%E2%80%93maximization_algorithm
OPTICS_algorithm;OPTICS_algorithm
Mean_shift;Mean_shift
Non-negative_matrix_factorization;Non-negative_matrix_factorization
Conditional_random_field;Conditional_random_field
Hidden_Markov_model;Hidden_Markov_model
Random_sample_consensus;Random_sample_consensus
Autoencoder;Autoencoder
Cognitive_computing;Cognitive_computing
Recurrent_neural_network;Recurrent_neural_network
Diffusion_model;Diffusion_model
Spiking_neural_network;Spiking_neural_network
State%E2%80%93action%E2%80%93reward%E2%80%93state%E2%80%93action;State%E2%80%93action%E2%80%93reward%E2%80%93state%E2%80%93action
Temporal_difference_learning;Temporal_difference_learning
Human-in-the-loop;Human-in-the-loop
Coefficient_of_determination;Coefficient_of_determination
Kernel_machines;Kernel_machines
Occam_learning;Occam_learning
Probably_approximately_correct_learning;Probably_approximately_correct_learning
Vapnik%E2%80%93Chervonenkis_theory;Vapnik%E2%80%93Chervonenkis_theory
ECML_PKDD;ECML_PKDD
List_of_datasets_for_machine-learning_research;List_of_datasets_for_machine-learning_research
List_of_datasets_in_computer_vision_and_image_processing;List_of_datasets_in_computer_vision_and_image_processing
Outline_of_machine_learning;Outline_of_machine_learning
Natural_language_processing;Natural_language_processing
Corpus_of_text;Corpus_of_text
Text_corpus;Text_corpus
C_(programming_language);C_(programming_language)
Python_(programming_language);Python_(programming_language)
DNA;DNA
Machine_translation;Machine_translation
Vector_space_model;Vector_space_model
N-gram;N-gram
Bigram;Bigram
Stop_word;Stop_word
Text_processing;Text_processing
Concept_mining;Concept_mining
Parsing;Parsing
Syntactic_parsing_(computational_linguistics);Syntactic_parsing_(computational_linguistics)
Semantic_role_labeling;Semantic_role_labeling
Sentiment_analysis;Sentiment_analysis
Compound-term_processing;Compound-term_processing
Lemmatisation;Lemmatisation
Sentence_extraction;Sentence_extraction
Computer-assisted_translation;Computer-assisted_translation
Rule-based_machine_translation;Rule-based_machine_translation
Language_resource;Language_resource
Machine-readable_dictionary;Machine-readable_dictionary
Parallel_text;Parallel_text
PropBank;PropBank
Speech_corpus;Speech_corpus
WordNet;WordNet
Wikidata;Wikidata
Natural_language_generation;Natural_language_generation
Topic_model;Topic_model
Natural_Language_Toolkit;Natural_Language_Toolkit
Differentiable_function;Differentiable_function
Statistical_manifold;Statistical_manifold
Pattern_recognition;Pattern_recognition
Inductive_bias;Inductive_bias
Gradient_descent;Gradient_descent
Convolution;Convolution
Backpropagation;Backpropagation
Batch_normalization;Batch_normalization
Activation_function;Activation_function
Graphcore;Graphcore
Theano_(software);Theano_(software)
AlexNet;AlexNet
DALL-E;DALL-E
IBM_Granite;IBM_Granite
GPT-2;GPT-2
GPT-3;GPT-3
ChatGPT;ChatGPT
LLaMA;LLaMA
AlphaGo;AlphaGo
MuZero;MuZero
Auto-GPT;Auto-GPT
Robot_control;Robot_control
Alex_Graves_(computer_scientist);Alex_Graves_(computer_scientist)
Yann_LeCun;Yann_LeCun
Andrew_Ng;Andrew_Ng
David_Silver_(computer_scientist);David_Silver_(computer_scientist)
Meta_AI;Meta_AI
Huawei;Huawei
Variational_autoencoder;Variational_autoencoder
Graph_neural_network;Graph_neural_network
Evolution_of_the_eye;Evolution_of_the_eye
Evolutionary_biology;Evolutionary_biology
Altruism_(biology);Altruism_(biology)
Cheating_(biology);Cheating_(biology)
Coevolution;Coevolution
Unit_of_selection;Unit_of_selection
Population_genetics;Population_genetics
Fisher%27s_principle;Fisher%27s_principle
Fitness_(biology);Fitness_(biology)
Social_selection;Social_selection
Trivers%E2%80%93Willard_hypothesis;Trivers%E2%80%93Willard_hypothesis
Evolution_of_emotion;Evolution_of_emotion
Evolution_of_morality;Evolution_of_morality
Spandrel_(biology);Spandrel_(biology)
Hologenome_theory_of_evolution;Hologenome_theory_of_evolution
Missing_heritability_problem;Missing_heritability_problem
Transgenerational_epigenetic_inheritance;Transgenerational_epigenetic_inheritance
Cognitivism_(psychology);Cognitivism_(psychology)
Hamiltonian_spite;Hamiltonian_spite
Sexual_selection_in_humans;Sexual_selection_in_humans
Male_intrasexual_competition;Male_intrasexual_competition
Female_intrasexual_competition;Female_intrasexual_competition
Affect_(psychology);Affect_(psychology)
Cognitive_tradeoff_hypothesis;Cognitive_tradeoff_hypothesis
Folk_biology;Folk_biology
Flynn_effect;Flynn_effect
Neuroscience_of_sleep;Neuroscience_of_sleep
Evolutionary_psychology_and_culture;Evolutionary_psychology_and_culture
Darwinian_literary_studies;Darwinian_literary_studies
Evolutionary_musicology;Evolutionary_musicology
Evolutionary_psychology_of_religion;Evolutionary_psychology_of_religion
Evolutionary_origin_of_religions;Evolutionary_origin_of_religions
